id,subsistema,timestamp,consumo_mw,hora,mes,dia_semana,dia_do_mes,tipo_dia,kwh
SE,SUDESTE,2023-05-24 15:00:00,44100.98099999,15,5,Wednesday,24,Dia útil,44100980.99999
SE,SUDESTE,2023-05-24 16:00:00,44910.62399999,16,5,Wednesday,24,Dia útil,44910623.99999
SE,SUDESTE,2023-05-24 17:00:00,45552.23499999,17,5,Wednesday,24,Dia útil,45552234.99999
SE,SUDESTE,2023-05-24 18:00:00,48540.37,18,5,Wednesday,24,Dia útil,48540370.0
SE,SUDESTE,2023-05-24 19:00:00,47266.592,19,5,Wednesday,24,Dia útil,47266592.0
SE,SUDESTE,2023-05-24 20:00:00,46295.813,20,5,Wednesday,24,Dia útil,46295813.0
SE,SUDESTE,2023-05-24 21:00:00,45046.768,21,5,Wednesday,24,Dia útil,45046768.0
SE,SUDESTE,2023-05-24 22:00:00,42284.85899999,22,5,Wednesday,24,Dia útil,42284858.99999
SE,SUDESTE,2023-05-24 23:00:00,39181.46399999,23,5,Wednesday,24,Dia útil,39181463.99999
SE,SUDESTE,2023-05-25 00:00:00,36398.96899999,0,5,Thursday,25,Dia útil,36398968.99999
SE,SUDESTE,2023-05-25 01:00:00,34473.18699999,1,5,Thursday,25,Dia útil,34473186.99999
SE,SUDESTE,2023-05-25 02:00:00,33449.917,2,5,Thursday,25,Dia útil,33449917.0
SE,SUDESTE,2023-05-25 03:00:00,32993.72399999,3,5,Thursday,25,Dia útil,32993723.999989998
SE,SUDESTE,2023-05-25 04:00:00,33342.606,4,5,Thursday,25,Dia útil,33342606.0
SE,SUDESTE,2023-05-25 05:00:00,35326.13099999,5,5,Thursday,25,Dia útil,35326130.999989994
SE,SUDESTE,2023-05-25 06:00:00,38155.78099999,6,5,Thursday,25,Dia útil,38155780.99999
SE,SUDESTE,2023-05-25 07:00:00,40163.26899999,7,5,Thursday,25,Dia útil,40163268.99999
SE,SUDESTE,2023-05-25 08:00:00,41939.80399999,8,5,Thursday,25,Dia útil,41939803.99999
SE,SUDESTE,2023-05-25 09:00:00,42751.39099999,9,5,Thursday,25,Dia útil,42751390.99999
SE,SUDESTE,2023-05-25 10:00:00,43533.86599999,10,5,Thursday,25,Dia útil,43533865.999989994
SE,SUDESTE,2023-05-25 11:00:00,43910.52699999,11,5,Thursday,25,Dia útil,43910526.999989994
SE,SUDESTE,2023-05-25 12:00:00,43102.32499999,12,5,Thursday,25,Dia útil,43102324.99999
SE,SUDESTE,2023-05-25 13:00:00,43845.605,13,5,Thursday,25,Dia útil,43845605.0
SE,SUDESTE,2023-05-25 14:00:00,44513.773,14,5,Thursday,25,Dia útil,44513773.0
SE,SUDESTE,2023-05-25 15:00:00,45071.411,15,5,Thursday,25,Dia útil,45071411.0
SE,SUDESTE,2023-05-25 16:00:00,45533.99,16,5,Thursday,25,Dia útil,45533990.0
SE,SUDESTE,2023-05-25 17:00:00,46255.456,17,5,Thursday,25,Dia útil,46255456.0
SE,SUDESTE,2023-05-25 18:00:00,48986.946,18,5,Thursday,25,Dia útil,48986946.0
SE,SUDESTE,2023-05-25 19:00:00,47922.05299999,19,5,Thursday,25,Dia útil,47922052.99999
SE,SUDESTE,2023-05-25 20:00:00,46710.773,20,5,Thursday,25,Dia útil,46710773.0
SE,SUDESTE,2023-05-25 21:00:00,45531.461,21,5,Thursday,25,Dia útil,45531461.0
SE,SUDESTE,2023-05-25 22:00:00,42795.991,22,5,Thursday,25,Dia útil,42795991.0
SE,SUDESTE,2023-05-25 23:00:00,39496.379,23,5,Thursday,25,Dia útil,39496379.0
SE,SUDESTE,2023-05-26 00:00:00,36635.12999999,0,5,Friday,26,Dia útil,36635129.99999
SE,SUDESTE,2023-05-26 01:00:00,34732.477,1,5,Friday,26,Dia útil,34732477.0
SE,SUDESTE,2023-05-26 02:00:00,33706.26599999,2,5,Friday,26,Dia útil,33706265.99999
SE,SUDESTE,2023-05-26 03:00:00,33256.925,3,5,Friday,26,Dia útil,33256925.000000004
SE,SUDESTE,2023-05-26 04:00:00,33590.763,4,5,Friday,26,Dia útil,33590763.0
SE,SUDESTE,2023-05-26 05:00:00,35375.659,5,5,Friday,26,Dia útil,35375659.0
SE,SUDESTE,2023-05-26 06:00:00,38234.18,6,5,Friday,26,Dia útil,38234180.0
SE,SUDESTE,2023-05-26 07:00:00,39934.839,7,5,Friday,26,Dia útil,39934839.0
SE,SUDESTE,2023-05-26 08:00:00,41789.51,8,5,Friday,26,Dia útil,41789510.0
SE,SUDESTE,2023-05-26 09:00:00,42829.193,9,5,Friday,26,Dia útil,42829193.0
SE,SUDESTE,2023-05-26 10:00:00,43676.999,10,5,Friday,26,Dia útil,43676999.0
SE,SUDESTE,2023-05-26 11:00:00,44137.118,11,5,Friday,26,Dia útil,44137118.0
SE,SUDESTE,2023-05-26 12:00:00,43286.69899999,12,5,Friday,26,Dia útil,43286698.99999
SE,SUDESTE,2023-05-26 13:00:00,43859.71799999,13,5,Friday,26,Dia útil,43859717.99999
SE,SUDESTE,2023-05-26 14:00:00,44888.038,14,5,Friday,26,Dia útil,44888038.0
SE,SUDESTE,2023-05-26 15:00:00,45327.791,15,5,Friday,26,Dia útil,45327791.0
SE,SUDESTE,2023-05-26 16:00:00,45341.38499999,16,5,Friday,26,Dia útil,45341384.99999
SE,SUDESTE,2023-05-26 17:00:00,46295.194,17,5,Friday,26,Dia útil,46295194.0
SE,SUDESTE,2023-05-26 18:00:00,48707.60599999,18,5,Friday,26,Dia útil,48707605.99999
SE,SUDESTE,2023-05-26 19:00:00,47547.245,19,5,Friday,26,Dia útil,47547245.0
SE,SUDESTE,2023-05-26 20:00:00,46003.204,20,5,Friday,26,Dia útil,46003204.0
SE,SUDESTE,2023-05-26 21:00:00,44607.871,21,5,Friday,26,Dia útil,44607871.0
SE,SUDESTE,2023-05-26 22:00:00,42470.89199999,22,5,Friday,26,Dia útil,42470891.99999
SE,SUDESTE,2023-05-26 23:00:00,39753.689,23,5,Friday,26,Dia útil,39753689.0
SE,SUDESTE,2023-05-27 00:00:00,37241.159,0,5,Saturday,27,FDS,37241159.0
SE,SUDESTE,2023-05-27 01:00:00,35259.242,1,5,Saturday,27,FDS,35259242.0
SE,SUDESTE,2023-05-27 02:00:00,33956.94699999,2,5,Saturday,27,FDS,33956946.99999
SE,SUDESTE,2023-05-27 03:00:00,33276.97099999,3,5,Saturday,27,FDS,33276970.99999
SE,SUDESTE,2023-05-27 04:00:00,33244.62599999,4,5,Saturday,27,FDS,33244625.999989998
SE,SUDESTE,2023-05-27 05:00:00,33750.48499999,5,5,Saturday,27,FDS,33750484.99999
SE,SUDESTE,2023-05-27 06:00:00,34431.963,6,5,Saturday,27,FDS,34431963.0
SE,SUDESTE,2023-05-27 07:00:00,35927.048,7,5,Saturday,27,FDS,35927048.0
SE,SUDESTE,2023-05-27 08:00:00,37611.862,8,5,Saturday,27,FDS,37611862.0
SE,SUDESTE,2023-05-27 09:00:00,38942.59199999,9,5,Saturday,27,FDS,38942591.99999
SE,SUDESTE,2023-05-27 10:00:00,39738.269,10,5,Saturday,27,FDS,39738269.0
SE,SUDESTE,2023-05-27 11:00:00,40117.74599999,11,5,Saturday,27,FDS,40117745.99999
SE,SUDESTE,2023-05-27 12:00:00,40297.161,12,5,Saturday,27,FDS,40297161.0
SE,SUDESTE,2023-05-27 13:00:00,40014.636,13,5,Saturday,27,FDS,40014636.0
SE,SUDESTE,2023-05-27 14:00:00,39845.71799999,14,5,Saturday,27,FDS,39845717.99999
SE,SUDESTE,2023-05-27 15:00:00,40055.454,15,5,Saturday,27,FDS,40055454.0
SE,SUDESTE,2023-05-27 16:00:00,41084.24,16,5,Saturday,27,FDS,41084240.0
SE,SUDESTE,2023-05-27 17:00:00,44071.68499999,17,5,Saturday,27,FDS,44071684.99999
SE,SUDESTE,2023-05-27 18:00:00,47214.841,18,5,Saturday,27,FDS,47214841.0
SE,SUDESTE,2023-05-27 19:00:00,45516.07299999,19,5,Saturday,27,FDS,45516072.99999
SE,SUDESTE,2023-05-27 20:00:00,43732.06499999,20,5,Saturday,27,FDS,43732064.99999
SE,SUDESTE,2023-05-27 21:00:00,41986.10199999,21,5,Saturday,27,FDS,41986101.99999
SE,SUDESTE,2023-05-27 22:00:00,39658.365,22,5,Saturday,27,FDS,39658365.0
SE,SUDESTE,2023-05-27 23:00:00,37357.693,23,5,Saturday,27,FDS,37357693.0
SE,SUDESTE,2023-05-28 00:00:00,35056.589,0,5,Sunday,28,FDS,35056589.0
SE,SUDESTE,2023-05-28 01:00:00,33297.97,1,5,Sunday,28,FDS,33297970.0
SE,SUDESTE,2023-05-28 02:00:00,32139.4,2,5,Sunday,28,FDS,32139400.0
SE,SUDESTE,2023-05-28 03:00:00,31361.936,3,5,Sunday,28,FDS,31361936.0
SE,SUDESTE,2023-05-28 04:00:00,31006.80599999,4,5,Sunday,28,FDS,31006805.99999
SE,SUDESTE,2023-05-28 05:00:00,30969.39899999,5,5,Sunday,28,FDS,30969398.99999
SE,SUDESTE,2023-05-28 06:00:00,30690.406,6,5,Sunday,28,FDS,30690406.0
SE,SUDESTE,2023-05-28 07:00:00,31036.018,7,5,Sunday,28,FDS,31036018.0
SE,SUDESTE,2023-05-28 08:00:00,32397.35899999,8,5,Sunday,28,FDS,32397358.99999
SE,SUDESTE,2023-05-28 09:00:00,33725.94499999,9,5,Sunday,28,FDS,33725944.99999
SE,SUDESTE,2023-05-28 10:00:00,34921.70699999,10,5,Sunday,28,FDS,34921706.99999
SE,SUDESTE,2023-05-28 11:00:00,35876.59499999,11,5,Sunday,28,FDS,35876594.999989994
SE,SUDESTE,2023-05-28 12:00:00,36079.77199999,12,5,Sunday,28,FDS,36079771.99999
SE,SUDESTE,2023-05-28 13:00:00,35719.13499999,13,5,Sunday,28,FDS,35719134.99999
SE,SUDESTE,2023-05-28 14:00:00,35242.97999999,14,5,Sunday,28,FDS,35242979.99999
SE,SUDESTE,2023-05-28 15:00:00,35712.83,15,5,Sunday,28,FDS,35712830.0
SE,SUDESTE,2023-05-28 16:00:00,37268.282,16,5,Sunday,28,FDS,37268282.0
SE,SUDESTE,2023-05-28 17:00:00,40697.33999999,17,5,Sunday,28,FDS,40697339.99999
SE,SUDESTE,2023-05-28 18:00:00,43563.94,18,5,Sunday,28,FDS,43563940.0
SE,SUDESTE,2023-05-28 19:00:00,42310.44,19,5,Sunday,28,FDS,42310440.0
SE,SUDESTE,2023-05-28 20:00:00,41235.544,20,5,Sunday,28,FDS,41235544.0
SE,SUDESTE,2023-05-28 21:00:00,40146.40899999,21,5,Sunday,28,FDS,40146408.99999
SE,SUDESTE,2023-05-28 22:00:00,38139.946,22,5,Sunday,28,FDS,38139946.0
SE,SUDESTE,2023-05-28 23:00:00,35726.64099999,23,5,Sunday,28,FDS,35726640.99999
SE,SUDESTE,2023-05-29 00:00:00,33709.102,0,5,Monday,29,Dia útil,33709102.0
SE,SUDESTE,2023-05-29 01:00:00,32507.97299999,1,5,Monday,29,Dia útil,32507972.99999
SE,SUDESTE,2023-05-29 02:00:00,31723.61099999,2,5,Monday,29,Dia útil,31723610.99999
SE,SUDESTE,2023-05-29 03:00:00,31501.38099999,3,5,Monday,29,Dia útil,31501380.99999
SE,SUDESTE,2023-05-29 04:00:00,31909.53499999,4,5,Monday,29,Dia útil,31909534.999989998
SE,SUDESTE,2023-05-29 05:00:00,34023.957,5,5,Monday,29,Dia útil,34023957.0
SE,SUDESTE,2023-05-29 06:00:00,37418.56799999,6,5,Monday,29,Dia útil,37418567.99999
SE,SUDESTE,2023-05-29 07:00:00,39720.87199999,7,5,Monday,29,Dia útil,39720871.99999
SE,SUDESTE,2023-05-29 08:00:00,41920.62999999,8,5,Monday,29,Dia útil,41920629.99999
SE,SUDESTE,2023-05-29 09:00:00,43072.346,9,5,Monday,29,Dia útil,43072346.0
SE,SUDESTE,2023-05-29 10:00:00,43958.42899999,10,5,Monday,29,Dia útil,43958428.99999
SE,SUDESTE,2023-05-29 11:00:00,44081.511,11,5,Monday,29,Dia útil,44081511.0
SE,SUDESTE,2023-05-29 12:00:00,42927.47199999,12,5,Monday,29,Dia útil,42927471.999989994
SE,SUDESTE,2023-05-29 13:00:00,42885.691,13,5,Monday,29,Dia útil,42885691.0
SE,SUDESTE,2023-05-29 14:00:00,43429.44399999,14,5,Monday,29,Dia útil,43429443.99999
SE,SUDESTE,2023-05-29 15:00:00,43870.79199999,15,5,Monday,29,Dia útil,43870791.999989994
SE,SUDESTE,2023-05-29 16:00:00,44513.871,16,5,Monday,29,Dia útil,44513871.0
SE,SUDESTE,2023-05-29 17:00:00,45197.623,17,5,Monday,29,Dia útil,45197623.0
SE,SUDESTE,2023-05-29 18:00:00,47406.471,18,5,Monday,29,Dia útil,47406471.0
SE,SUDESTE,2023-05-29 19:00:00,46893.62699999,19,5,Monday,29,Dia útil,46893626.99999
SE,SUDESTE,2023-05-29 20:00:00,45949.548,20,5,Monday,29,Dia útil,45949548.0
SE,SUDESTE,2023-05-29 21:00:00,44584.466,21,5,Monday,29,Dia útil,44584466.0
SE,SUDESTE,2023-05-29 22:00:00,41772.55399999,22,5,Monday,29,Dia útil,41772553.99999
SE,SUDESTE,2023-05-29 23:00:00,38326.34399999,23,5,Monday,29,Dia útil,38326343.99999
SE,SUDESTE,2023-05-30 00:00:00,35591.051,0,5,Tuesday,30,Dia útil,35591051.0
SE,SUDESTE,2023-05-30 01:00:00,33804.51799999,1,5,Tuesday,30,Dia útil,33804517.99999
SE,SUDESTE,2023-05-30 02:00:00,32837.73599999,2,5,Tuesday,30,Dia útil,32837735.99999
SE,SUDESTE,2023-05-30 03:00:00,32340.20599999,3,5,Tuesday,30,Dia útil,32340205.99999
SE,SUDESTE,2023-05-30 04:00:00,32740.113,4,5,Tuesday,30,Dia útil,32740113.0
SE,SUDESTE,2023-05-30 05:00:00,34974.853,5,5,Tuesday,30,Dia útil,34974853.0
SE,SUDESTE,2023-05-30 06:00:00,37987.70499999,6,5,Tuesday,30,Dia útil,37987704.999989994
SE,SUDESTE,2023-05-30 07:00:00,39997.546,7,5,Tuesday,30,Dia útil,39997546.0
SE,SUDESTE,2023-05-30 08:00:00,41808.28999999,8,5,Tuesday,30,Dia útil,41808289.999989994
SE,SUDESTE,2023-05-30 09:00:00,42775.086,9,5,Tuesday,30,Dia útil,42775086.0
SE,SUDESTE,2023-05-30 10:00:00,43746.58699999,10,5,Tuesday,30,Dia útil,43746586.99999
SE,SUDESTE,2023-05-30 11:00:00,44410.79899999,11,5,Tuesday,30,Dia útil,44410798.99999
SE,SUDESTE,2023-05-30 12:00:00,43539.661,12,5,Tuesday,30,Dia útil,43539661.0
SE,SUDESTE,2023-05-30 13:00:00,43782.733,13,5,Tuesday,30,Dia útil,43782733.0
SE,SUDESTE,2023-05-30 14:00:00,44338.18999999,14,5,Tuesday,30,Dia útil,44338189.99999
SE,SUDESTE,2023-05-30 15:00:00,44745.12199999,15,5,Tuesday,30,Dia útil,44745121.99999
SE,SUDESTE,2023-05-30 16:00:00,45283.47199999,16,5,Tuesday,30,Dia útil,45283471.999989994
SE,SUDESTE,2023-05-30 17:00:00,46392.294,17,5,Tuesday,30,Dia útil,46392294.0
SE,SUDESTE,2023-05-30 18:00:00,48131.87199999,18,5,Tuesday,30,Dia útil,48131871.99999
SE,SUDESTE,2023-05-30 19:00:00,47271.22199999,19,5,Tuesday,30,Dia útil,47271221.999989994
SE,SUDESTE,2023-05-30 20:00:00,46297.556,20,5,Tuesday,30,Dia útil,46297556.0
SE,SUDESTE,2023-05-30 21:00:00,44924.073,21,5,Tuesday,30,Dia útil,44924073.0
SE,SUDESTE,2023-05-30 22:00:00,42144.356,22,5,Tuesday,30,Dia útil,42144356.0
SE,SUDESTE,2023-05-30 23:00:00,38875.838,23,5,Tuesday,30,Dia útil,38875838.0
SE,SUDESTE,2023-05-31 00:00:00,36169.689,0,5,Wednesday,31,Dia útil,36169689.0
SE,SUDESTE,2023-05-31 01:00:00,34521.07,1,5,Wednesday,31,Dia útil,34521070.0
SE,SUDESTE,2023-05-31 02:00:00,33594.25299999,2,5,Wednesday,31,Dia útil,33594252.99999
SE,SUDESTE,2023-05-31 03:00:00,33297.762,3,5,Wednesday,31,Dia útil,33297762.000000004
SE,SUDESTE,2023-05-31 04:00:00,33652.641,4,5,Wednesday,31,Dia útil,33652641.0
SE,SUDESTE,2023-05-31 05:00:00,35638.958,5,5,Wednesday,31,Dia útil,35638958.0
SE,SUDESTE,2023-05-31 06:00:00,38749.918,6,5,Wednesday,31,Dia útil,38749918.0
SE,SUDESTE,2023-05-31 07:00:00,40864.75799999,7,5,Wednesday,31,Dia útil,40864757.999989994
SE,SUDESTE,2023-05-31 08:00:00,42833.301,8,5,Wednesday,31,Dia útil,42833301.0
SE,SUDESTE,2023-05-31 09:00:00,43830.54999999,9,5,Wednesday,31,Dia útil,43830549.99999
SE,SUDESTE,2023-05-31 10:00:00,44745.898,10,5,Wednesday,31,Dia útil,44745898.0
SE,SUDESTE,2023-05-31 11:00:00,44798.418,11,5,Wednesday,31,Dia útil,44798418.0
SE,SUDESTE,2023-05-31 12:00:00,43965.477,12,5,Wednesday,31,Dia útil,43965477.0
SE,SUDESTE,2023-05-31 13:00:00,44216.463,13,5,Wednesday,31,Dia útil,44216463.0
SE,SUDESTE,2023-05-31 14:00:00,44561.37499999,14,5,Wednesday,31,Dia útil,44561374.99999
SE,SUDESTE,2023-05-31 15:00:00,44886.16,15,5,Wednesday,31,Dia útil,44886160.0
SE,SUDESTE,2023-05-31 16:00:00,45515.399,16,5,Wednesday,31,Dia útil,45515399.0
SE,SUDESTE,2023-05-31 17:00:00,46343.31,17,5,Wednesday,31,Dia útil,46343310.0
SE,SUDESTE,2023-05-31 18:00:00,48638.479,18,5,Wednesday,31,Dia útil,48638479.0
SE,SUDESTE,2023-05-31 19:00:00,47718.045,19,5,Wednesday,31,Dia útil,47718045.0
SE,SUDESTE,2023-05-31 20:00:00,46855.574,20,5,Wednesday,31,Dia útil,46855574.0
SE,SUDESTE,2023-05-31 21:00:00,45344.65499999,21,5,Wednesday,31,Dia útil,45344654.99999
SE,SUDESTE,2023-05-31 22:00:00,42483.72599999,22,5,Wednesday,31,Dia útil,42483725.99999
SE,SUDESTE,2023-05-31 23:00:00,39225.066,23,5,Wednesday,31,Dia útil,39225066.0
SE,SUDESTE,2023-06-01 00:00:00,36736.49999999,0,6,Thursday,1,Dia útil,36736499.99999
SE,SUDESTE,2023-06-01 01:00:00,34583.902,1,6,Thursday,1,Dia útil,34583902.0
SE,SUDESTE,2023-06-01 02:00:00,33661.909,2,6,Thursday,1,Dia útil,33661909.0
SE,SUDESTE,2023-06-01 03:00:00,33258.93,3,6,Thursday,1,Dia útil,33258930.0
SE,SUDESTE,2023-06-01 04:00:00,33652.93299999,4,6,Thursday,1,Dia útil,33652932.99999
SE,SUDESTE,2023-06-01 05:00:00,35400.009,5,6,Thursday,1,Dia útil,35400009.0
SE,SUDESTE,2023-06-01 06:00:00,38260.175,6,6,Thursday,1,Dia útil,38260175.0
SE,SUDESTE,2023-06-01 07:00:00,40041.099,7,6,Thursday,1,Dia útil,40041099.0
SE,SUDESTE,2023-06-01 08:00:00,42040.642,8,6,Thursday,1,Dia útil,42040642.0
SE,SUDESTE,2023-06-01 09:00:00,42756.99,9,6,Thursday,1,Dia útil,42756990.0
SE,SUDESTE,2023-06-01 10:00:00,43479.992,10,6,Thursday,1,Dia útil,43479992.0
SE,SUDESTE,2023-06-01 11:00:00,44003.69399999,11,6,Thursday,1,Dia útil,44003693.99999
SE,SUDESTE,2023-06-01 12:00:00,43140.784,12,6,Thursday,1,Dia útil,43140784.0
SE,SUDESTE,2023-06-01 13:00:00,43582.989,13,6,Thursday,1,Dia útil,43582989.0
SE,SUDESTE,2023-06-01 14:00:00,43889.672,14,6,Thursday,1,Dia útil,43889672.0
SE,SUDESTE,2023-06-01 15:00:00,44313.16699999,15,6,Thursday,1,Dia útil,44313166.999989994
SE,SUDESTE,2023-06-01 16:00:00,45176.12499999,16,6,Thursday,1,Dia útil,45176124.99999
SE,SUDESTE,2023-06-01 17:00:00,46257.21399999,17,6,Thursday,1,Dia útil,46257213.99999
SE,SUDESTE,2023-06-01 18:00:00,48864.69,18,6,Thursday,1,Dia útil,48864690.0
SE,SUDESTE,2023-06-01 19:00:00,48116.765,19,6,Thursday,1,Dia útil,48116765.0
SE,SUDESTE,2023-06-01 20:00:00,46803.327,20,6,Thursday,1,Dia útil,46803327.0
SE,SUDESTE,2023-06-01 21:00:00,45373.47599999,21,6,Thursday,1,Dia útil,45373475.99999
SE,SUDESTE,2023-06-01 22:00:00,43002.56599999,22,6,Thursday,1,Dia útil,43002565.99999
SE,SUDESTE,2023-06-01 23:00:00,39458.47499999,23,6,Thursday,1,Dia útil,39458474.99999
SE,SUDESTE,2023-06-02 00:00:00,36573.483,0,6,Friday,2,Dia útil,36573483.0
SE,SUDESTE,2023-06-02 01:00:00,34778.10099999,1,6,Friday,2,Dia útil,34778100.99999
SE,SUDESTE,2023-06-02 02:00:00,33695.362,2,6,Friday,2,Dia útil,33695362.0
SE,SUDESTE,2023-06-02 03:00:00,33262.331,3,6,Friday,2,Dia útil,33262331.0
SE,SUDESTE,2023-06-02 04:00:00,33667.56,4,6,Friday,2,Dia útil,33667560.0
SE,SUDESTE,2023-06-02 05:00:00,35425.566,5,6,Friday,2,Dia útil,35425566.0
SE,SUDESTE,2023-06-02 06:00:00,38135.222,6,6,Friday,2,Dia útil,38135222.0
SE,SUDESTE,2023-06-02 07:00:00,39964.90899999,7,6,Friday,2,Dia útil,39964908.99999
SE,SUDESTE,2023-06-02 08:00:00,41401.68999999,8,6,Friday,2,Dia útil,41401689.99999
SE,SUDESTE,2023-06-02 09:00:00,41881.365,9,6,Friday,2,Dia útil,41881365.0
SE,SUDESTE,2023-06-02 10:00:00,42539.65199999,10,6,Friday,2,Dia útil,42539651.999989994
SE,SUDESTE,2023-06-02 11:00:00,43000.99599999,11,6,Friday,2,Dia útil,43000995.99999
SE,SUDESTE,2023-06-02 12:00:00,42126.456,12,6,Friday,2,Dia útil,42126456.0
SE,SUDESTE,2023-06-02 13:00:00,42346.53199999,13,6,Friday,2,Dia útil,42346531.99999
SE,SUDESTE,2023-06-02 14:00:00,42743.087,14,6,Friday,2,Dia útil,42743087.0
SE,SUDESTE,2023-06-02 15:00:00,43186.173,15,6,Friday,2,Dia útil,43186173.0
SE,SUDESTE,2023-06-02 16:00:00,43677.849,16,6,Friday,2,Dia útil,43677849.0
SE,SUDESTE,2023-06-02 17:00:00,44977.18099999,17,6,Friday,2,Dia útil,44977180.99999
SE,SUDESTE,2023-06-02 18:00:00,47799.434,18,6,Friday,2,Dia útil,47799434.0
SE,SUDESTE,2023-06-02 19:00:00,46869.341,19,6,Friday,2,Dia útil,46869341.0
SE,SUDESTE,2023-06-02 20:00:00,45434.906,20,6,Friday,2,Dia útil,45434906.0
SE,SUDESTE,2023-06-02 21:00:00,44153.95,21,6,Friday,2,Dia útil,44153950.0
SE,SUDESTE,2023-06-02 22:00:00,41756.96199999,22,6,Friday,2,Dia útil,41756961.99999
SE,SUDESTE,2023-06-02 23:00:00,38987.873,23,6,Friday,2,Dia útil,38987873.0
SE,SUDESTE,2023-06-03 00:00:00,36006.123,0,6,Saturday,3,FDS,36006123.0
SE,SUDESTE,2023-06-03 01:00:00,33945.11,1,6,Saturday,3,FDS,33945110.0
SE,SUDESTE,2023-06-03 02:00:00,32706.201,2,6,Saturday,3,FDS,32706201.0
SE,SUDESTE,2023-06-03 03:00:00,32119.664,3,6,Saturday,3,FDS,32119664.0
SE,SUDESTE,2023-06-03 04:00:00,32201.138,4,6,Saturday,3,FDS,32201138.0
SE,SUDESTE,2023-06-03 05:00:00,32655.92099999,5,6,Saturday,3,FDS,32655920.99999
SE,SUDESTE,2023-06-03 06:00:00,33380.928,6,6,Saturday,3,FDS,33380928.0
SE,SUDESTE,2023-06-03 07:00:00,34581.35599999,7,6,Saturday,3,FDS,34581355.99999
SE,SUDESTE,2023-06-03 08:00:00,36110.447,8,6,Saturday,3,FDS,36110447.0
SE,SUDESTE,2023-06-03 09:00:00,37137.466,9,6,Saturday,3,FDS,37137466.0
SE,SUDESTE,2023-06-03 10:00:00,37948.21999999,10,6,Saturday,3,FDS,37948219.999989994
SE,SUDESTE,2023-06-03 11:00:00,38002.968,11,6,Saturday,3,FDS,38002968.0
SE,SUDESTE,2023-06-03 12:00:00,38001.26299999,12,6,Saturday,3,FDS,38001262.99999
SE,SUDESTE,2023-06-03 13:00:00,37714.41599999,13,6,Saturday,3,FDS,37714415.99999
SE,SUDESTE,2023-06-03 14:00:00,37678.411,14,6,Saturday,3,FDS,37678411.0
SE,SUDESTE,2023-06-03 15:00:00,38107.45199999,15,6,Saturday,3,FDS,38107451.99999
SE,SUDESTE,2023-06-03 16:00:00,39381.946,16,6,Saturday,3,FDS,39381946.0
SE,SUDESTE,2023-06-03 17:00:00,42584.32299999,17,6,Saturday,3,FDS,42584322.99999
SE,SUDESTE,2023-06-03 18:00:00,46081.23699999,18,6,Saturday,3,FDS,46081236.999989994
SE,SUDESTE,2023-06-03 19:00:00,44519.78599999,19,6,Saturday,3,FDS,44519785.99999
SE,SUDESTE,2023-06-03 20:00:00,42642.333,20,6,Saturday,3,FDS,42642333.0
SE,SUDESTE,2023-06-03 21:00:00,40726.74799999,21,6,Saturday,3,FDS,40726747.99999
SE,SUDESTE,2023-06-03 22:00:00,38152.355,22,6,Saturday,3,FDS,38152355.0
SE,SUDESTE,2023-06-03 23:00:00,35820.067,23,6,Saturday,3,FDS,35820067.0
SE,SUDESTE,2023-06-04 00:00:00,33413.14999999,0,6,Sunday,4,FDS,33413149.999989998
SE,SUDESTE,2023-06-04 01:00:00,31422.863,1,6,Sunday,4,FDS,31422863.0
SE,SUDESTE,2023-06-04 02:00:00,30216.86699999,2,6,Sunday,4,FDS,30216866.99999
SE,SUDESTE,2023-06-04 03:00:00,29423.671,3,6,Sunday,4,FDS,29423671.0
SE,SUDESTE,2023-06-04 04:00:00,29197.33299999,4,6,Sunday,4,FDS,29197332.99999
SE,SUDESTE,2023-06-04 05:00:00,29261.793,5,6,Sunday,4,FDS,29261793.0
SE,SUDESTE,2023-06-04 06:00:00,28972.63099999,6,6,Sunday,4,FDS,28972630.99999
SE,SUDESTE,2023-06-04 07:00:00,29069.88699999,7,6,Sunday,4,FDS,29069886.99999
SE,SUDESTE,2023-06-04 08:00:00,29984.08,8,6,Sunday,4,FDS,29984080.0
SE,SUDESTE,2023-06-04 09:00:00,31054.60899999,9,6,Sunday,4,FDS,31054608.99999
SE,SUDESTE,2023-06-04 10:00:00,32103.598,10,6,Sunday,4,FDS,32103598.0
SE,SUDESTE,2023-06-04 11:00:00,33195.20199999,11,6,Sunday,4,FDS,33195201.99999
SE,SUDESTE,2023-06-04 12:00:00,33521.21099999,12,6,Sunday,4,FDS,33521210.999989998
SE,SUDESTE,2023-06-04 13:00:00,33049.5,13,6,Sunday,4,FDS,33049500.0
SE,SUDESTE,2023-06-04 14:00:00,32774.973,14,6,Sunday,4,FDS,32774973.0
SE,SUDESTE,2023-06-04 15:00:00,33440.727,15,6,Sunday,4,FDS,33440727.0
SE,SUDESTE,2023-06-04 16:00:00,35419.943,16,6,Sunday,4,FDS,35419943.0
SE,SUDESTE,2023-06-04 17:00:00,39430.58499999,17,6,Sunday,4,FDS,39430584.99999
SE,SUDESTE,2023-06-04 18:00:00,42997.996,18,6,Sunday,4,FDS,42997996.0
SE,SUDESTE,2023-06-04 19:00:00,41712.5,19,6,Sunday,4,FDS,41712500.0
SE,SUDESTE,2023-06-04 20:00:00,40533.87599999,20,6,Sunday,4,FDS,40533875.99999
